研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
建筑装饰行业周报：开复工改善，板块跑赢沪深300,大同证券,2026-03-04 00:00:00.000,基础建设,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fCzDwy6YSeX0ArxOM6bm8RDdbs1N3jdmB7IumXTjUCY=,https://pdf.dfcfw.com/pdf/H3_AP202603041820254516_1.pdf
建筑装饰行业周报：开复工逐步改善，关注资源属性重估的央国企,华源证券,2026-03-02 00:00:00.000,基础建设,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=xaPE959pU87MWNSCxuLFL/03mj5VyC4c4xl2hy/IQSg=,https://pdf.dfcfw.com/pdf/H3_AP202603021820197029_1.pdf
建筑装饰行业周报：关注节后开复工情况，继续推荐鸿路钢构,华源证券,2026-02-26 00:00:00.000,基础建设,13,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TEd3mUG928C5xLh9mxyBS+KKAtSvzx/0ac1ZYjacQu4=,https://pdf.dfcfw.com/pdf/H3_AP202602261820057365_1.pdf
2026年建筑施工行业展望：供需结构深度调整，信用分化趋势显现,大公国际资信评估,2026-02-14 00:00:00.000,基础建设,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VeSd/tMH8SFrF248uq35Y2kDVKBFu4U59omLLWK+LfA=,https://pdf.dfcfw.com/pdf/H3_AP202602141819935044_1.pdf
中国建筑行业展望，2026年2月,中诚信国际,2026-02-11 00:00:00.000,基础建设,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1jj6tO9ONfIXGIMrgDt9la+lze7zjmXG/p3xDPRfH4Q=,https://pdf.dfcfw.com/pdf/H3_AP202602111819881490_1.pdf
建筑装饰行业周报：发债数据向好，政策加码驱动行业边际改善,大同证券,2026-02-11 00:00:00.000,基础建设,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=1jj6tO9ONfIXGIMrgDt9lfJNK+n2Ie/w8Lnv4IWXiek=,https://pdf.dfcfw.com/pdf/H3_AP202602111819873009_1.pdf
建筑装饰行业周报：重大工程是“十五五”开局的重要抓手,华源证券,2026-02-09 00:00:00.000,基础建设,9,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+b5ofXBBZ3x7mdIOZrFsa9Hnk9utqjYhOROhN+PtT6c=,https://pdf.dfcfw.com/pdf/H3_AP202602091819833449_1.pdf
建筑装饰行业周报：建筑业PMI下降，板块跑输沪深300,大同证券,2026-02-03 00:00:00.000,基础建设,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MoItIV57d4Rmy5ErXQjeHCd8waEgnLpE0N9tC5P7QrA=,https://pdf.dfcfw.com/pdf/H3_AP202602031819636628_1.pdf
建筑装饰行业周报：专项债发行放量，建筑装饰跑赢指数,大同证券,2026-01-28 00:00:00.000,基础建设,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ikE04sL12nmO9bRYwlVPJJKbAzXCzSxJxCrfhD4srP8=,https://pdf.dfcfw.com/pdf/H3_AP202601281818514326_1.pdf
建筑装饰行业周报：2025年基建增速下滑，企业新签订单仍较平稳,华源证券,2026-01-26 00:00:00.000,基础建设,12,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=uCuz1KEXcKJMpBWuIAES1tW9VkZ2wUHxIwPRmRt11o4=,https://pdf.dfcfw.com/pdf/H3_AP202601261818427983_1.pdf
